data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6229416,404,KEN6811,6811,20180912,2018,1,Battles,Armed clash,Kipsigi Ethnic Militia (Kenya),,4,Ogiek Ethnic Militia (Kenya),,4,44,Eastern Africa,Kenya,Nakuru,Njoro,Njoro,Nessuiet,-0.3898,35.8964,1,Star (Kenya); Capital FM; Daily Nation (Kenya),National,"On September 11th and 12th, armed clashes were reported in the Nessuiet, Mariashoni, Mauche, and other wards of Njoro county (Nakuru) between the Ogiek and Kipsigi groups, which resulted in 6 deaths (coded across 6 events) and 17 injuries. Houses were also torched in the clashes. The identities of the victims are not known. The clashes are likely spillover from violence in neighbouring Narok that flared up after a dispute over livestock theft and occupation of land on the edges of the Mau Forest.",1,1572403608,KEN
6229417,404,KEN6812,6812,20180912,2018,1,Battles,Armed clash,Kipsigi Ethnic Militia (Kenya),,4,Ogiek Ethnic Militia (Kenya),,4,44,Eastern Africa,Kenya,Nakuru,Molo,Elburgon,Mariashoni,-0.3685,35.8213,1,Capital FM; Star (Kenya); Daily Nation (Kenya),National,"On September 11th and 12th, armed clashes were reported in the Nessuiet, Mariashoni, Mauche, and other wards of Njoro county (Nakuru) between the Ogiek and Kipsigi groups, which resulted in 6 deaths (coded across 6 events) and 17 injuries. Houses were also torched in the clashes. The identities of the victims are not known. The clashes are likely spillover from violence in neighbouring Narok that flared up after a dispute over livestock theft and occupation of land on the edges of the Mau Forest.",1,1572403608,KEN
4606444,404,KEN6747,6747,20180912,2018,2,Violence against civilians,Attack,Police Forces of Kenya (2013-),,1,Civilians (Kenya),,7,17,Eastern Africa,Kenya,Nairobi,Embakasi North,Dandora Area Ii,Dandora,-1.25,36.9,1,Nairobi News,National,"During the week beginning September 10th, police shot dead three young men working on a dumpsite in Dandora (Nairobi). The police claimed one of the individuals was a notorious gangster, and that the deceased had been armed. The events have been contested by the family of one of the victims, who said that he worked at the dumpsite, and was not a robber.",3,1552576451,KEN
4606448,404,KEN6810,6810,20180912,2018,1,Protests,Peaceful protest,Protesters (Kenya),Street Traders (Kenya),6,,,0,60,Eastern Africa,Kenya,Kwale,Msambweni,Gombato Bongwe,Diani,-4.279,39.594,1,Star (Kenya),National,"On 12 Sept 2018, informal traders staged a demonstration along Diani Beach Road in Kwale, protesting the ongoing demolition of their stalls ordered by the county government.",0,1552576451,KEN
4606722,404,KEN6806,6806,20180911,2018,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Nairobi,Starehe,Nairobi Central,Nairobi,-1.283,36.817,1,Star (Kenya),National,"On 11 Sept 2018, activists staged a protest in Nairobi against the murder of a Rongo University student who had been abducted together with the journalist Barrack Oduor. The protesters called on politicians to act upon the recent killing.",0,1552576452,KEN
5273956,404,KEN6460,6460,20180911,2018,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Kenya),,3,Police Forces of Kenya (2013-),,1,13,Eastern Africa,Kenya,Wajir,Tarbaj,Godoma,Kotulo,2.4094,40.5948,2,Daily Nation (Kenya),National,"On September 11th, a police vehicle belonging to the Anti-Stock Theft Unit was hit by an explosion in Kotulo ward (Wajir). They began searching for suspects afterwards. There were no reports of police injuries or deaths.",0,1561469151,KEN
5273957,404,KEN6461,6461,20180911,2018,1,Violence against civilians,Attack,Police Forces of Kenya (2013-),,1,Civilians (Kenya),Somali Ethnic Group (Kenya),7,17,Eastern Africa,Kenya,Wajir,Tarbaj,Godoma,Kotulo,2.4094,40.5948,2,Daily Nation (Kenya),National,"On September 11th, police apprehended four members of the same family at Qababa village in Elram (Kotulo ward, Wajir). One was beaten before being released, and the other three were found dead the following day. All had been shot in the head. The police were conducting a search operation in the area following an attack on a police vehicle the same day.",3,1561469151,KEN
6229413,404,KEN6807,6807,20180911,2018,1,Battles,Armed clash,Kipsigi Ethnic Militia (Kenya),,4,Ogiek Ethnic Militia (Kenya),,4,44,Eastern Africa,Kenya,Nakuru,Njoro,Njoro,Njoro,-0.3316,35.9449,2,Daily Nation (Kenya); Star (Kenya); Capital FM,National,"On September 11th and 12th, armed clashes were reported in the Nessuiet, Mariashoni, Mauche, and other wards of Njoro county (Nakuru) between the Ogiek and Kipsigi groups, which resulted in 6 deaths (coded across 6 events) and 17 injuries. Houses were also torched in the clashes. The identities of the victims are not known. The clashes are likely spillover from violence in neighbouring Narok that flared up after a dispute over livestock theft and occupation of land on the edges of the Mau Forest.",1,1572403608,KEN
6229414,404,KEN6808,6808,20180911,2018,1,Battles,Armed clash,Kipsigi Ethnic Militia (Kenya),,4,Ogiek Ethnic Militia (Kenya),,4,44,Eastern Africa,Kenya,Nakuru,Njoro,Njoro,Nessuiet,-0.3898,35.8964,1,Daily Nation (Kenya); Capital FM; Star (Kenya),National,"On September 11th and 12th, armed clashes were reported in the Nessuiet, Mariashoni, Mauche, and other wards of Njoro county (Nakuru) between the Ogiek and Kipsigi groups, which resulted in 6 deaths (coded across 6 events) and 17 injuries. Houses were also torched in the clashes. The identities of the victims are not known. The clashes are likely spillover from violence in neighbouring Narok that flared up after a dispute over livestock theft and occupation of land on the edges of the Mau Forest.",1,1572403608,KEN
6229415,404,KEN6809,6809,20180911,2018,1,Battles,Armed clash,Kipsigi Ethnic Militia (Kenya),,4,Ogiek Ethnic Militia (Kenya),,4,44,Eastern Africa,Kenya,Nakuru,Molo,Elburgon,Mariashoni,-0.3685,35.8213,1,Capital FM; Daily Nation (Kenya); Star (Kenya),National,"On September 11th and 12th, armed clashes were reported in the Nessuiet, Mariashoni, Mauche, and other wards of Njoro county (Nakuru) between the Ogiek and Kipsigi groups, which resulted in 6 deaths (coded across 6 events) and 17 injuries. Houses were also torched in the clashes. The identities of the victims are not known. The clashes are likely spillover from violence in neighbouring Narok that flared up after a dispute over livestock theft and occupation of land on the edges of the Mau Forest.",1,1572403608,KEN
4607286,404,KEN6804,6804,20180910,2018,1,Violence against civilians,Attack,Police Forces of Kenya (2013-),,1,Civilians (Kenya),,7,17,Eastern Africa,Kenya,Mombasa,Mvita,Tononoka,Mombasa,-4.05,39.6667,1,Star (Kenya),National,"On 10 Sept 2018, the police allegedly shot dead a young man in Mtongwe, Mombasa following a raid in his home. The killing was done reportedly as part of the police's manhunt for a gang that has been attacking civilians in the local area.",1,1552576452,KEN
4607287,404,KEN6805,6805,20180910,2018,1,Protests,Peaceful protest,Protesters (Kenya),Labour Group (Kenya),6,,,0,60,Eastern Africa,Kenya,Murang'a,Kiharu,Township,Muranga,-0.7166,37.15,1,Star (Kenya),National,"On 10 Sept 2018, matatu (minibus) operators blocked traffic on Murang'a - Kiriaini road in protest against the roads' dilapidated state. They demanded the road be re-carpeted instead of the government only investing in filling potholes.",0,1552576452,KEN
5273955,404,KEN6459,6459,20180910,2018,1,Violence against civilians,Attack,Unidentified Ethnic Militia (Kenya),,4,Civilians (Kenya),Unidentified Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Nakuru,Njoro,Mauche,Mauche,-0.5083,35.9752,2,Daily Nation (Kenya),National,"On September 10th, three people - including a 17 year old boy - were wounded at a field near Mauche (Nakuru). The attackers, who were believed to come from a nearby (unspecified) community, fired arrows at the civilians. It is probable that this event is connected to violence in neighbouring Narok area.",0,1561469151,KEN
6342290,404,KEN6458,6458,20180910,2018,1,Violence against civilians,Attack,Unidentified Ethnic Militia (Kenya),,4,Civilians (Kenya),Unidentified Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Narok,Narok North,Narok Town,Narok,-1.0783,35.8601,2,Local Source,Subnational,"On September 10th, a 13 year old boy was hacked to death, and his 12 year old sister and 70 year old grandmother were wounded in the attack in Esimenwa village (coordinates for Narok town used). The attack follows violence between the Maasai and Kipsigi groups in the area the following week (which some reports attribute to conflicts over land titles, some to cattle rustling, and others to actions by the government and/or assorted local politicians), though the specific identity of the group of attackers is not specified in the source, nor is the ethnicity of the victims. Police have been deployed to the area, and a suspect has been arrested.",1,1574110421,KEN
5919350,404,KEN6455,6455,20180908,2018,2,Strategic developments,Arrests,Police Forces of Kenya (2013-),,1,Civilians (International),Civilians (Pakistan); Civilians (China); Journalists (Kenya),7,17,Eastern Africa,Kenya,Mombasa,Mvita,Tononoka,Mombasa,-4.05,39.6667,1,AFP; Kenyans.co,National-International,"Arrests: During the week leading up to 8th September, Kenyan police reportedly arrested 163 Pakistani nationals in the city of Mombasa, as part of a nation-wide crackdown on illegal immigration. On September 5th, police also raided the offices of the China Global Television Network in Nairobi, arresting 13 Chinese civilians (including journalists).",0,1567465415,KEN
6030653,404,KEN6453,6453,20180907,2018,1,Battles,Armed clash,Maasai Ethnic Militia (Kenya),Police Forces of Kenya (2013-),4,Kipsigi Ethnic Militia (Kenya),Police Forces of Kenya (2013-),4,44,Eastern Africa,Kenya,Narok,Narok South,Narok Town,Olmekenyu,-0.8299,35.6679,1,NTV (Kenya); Kenya Standard,New media-National,"07 September. Two days of clashes took place on September 6th and 7th in Olmekenyu (Narok county), between Maasai and Kipsigi militias, seemingly in response to the murder of a herder on September 4th. Two people were killed in the clashes (which involved spears and bows and arrows), and at least thirteen injured, whilst a significant amount of property was torched and cattle looted (the deaths have been split over two events). Police attempted to separate the groups, and used tear gas at one point. Subsequent reports have suggested the violence has its roots in land disputes and/or involvement of local politicians, which have been exacerbated by incidents of theft.",1,1571164379,KEN
6030654,404,KEN6454,6454,20180907,2018,2,Battles,Armed clash,Maasai Ethnic Militia (Kenya),Police Forces of Kenya (2013-),4,Kipsigi Ethnic Militia (Kenya),Police Forces of Kenya (2013-),4,44,Eastern Africa,Kenya,Narok,Narok South,Narok Town,Olmekenyu,-0.8299,35.6679,1,NTV (Kenya); Kenya Standard,New media-National,"Two days of clashes on or before September 6th in Olmekenyu (Narok county), between Maasai and Kipsigi militias, seemingly in response to the murder of a herder on September 4th. Two people were killed in the clashes (which involved spears and bows and arrows), and thirteen injured, whilst a significant amount of property was torched (the deaths have been split over two events). Police attempted to separate the groups, and used tear gas at one point.",1,1571164379,KEN
4608201,404,KEN6803,6803,20180907,2018,2,Riots,Violent demonstration,Rioters (Kenya),Unidentified Tribal Group (Kenya),5,Rioters (Kenya),Unidentified Tribal Group (Kenya),5,55,Eastern Africa,Kenya,Marsabit,Saku,Marsabit Central,Marsabit,2.333,37.983,2,Star (Kenya),National,"On or around 7 Sept 2018, tribal clashes erupted in Marsabit county following the recent killing of two people near Maasai Mau forest in Narok county.",0,1552576453,KEN
5273949,404,KEN6452,6452,20180906,2018,1,Violence against civilians,Attack,Police Forces of Kenya (2013-),,1,Civilians (Kenya),,7,17,Eastern Africa,Kenya,Mombasa,Kisauni,Shanzu,Utange,-3.9758,39.7189,1,Daily Nation (Kenya),National,"On September 6th, police killed three youth who they said were suspected criminals at Utage (Mombasa county). Police dismissed claims that these were extra-judicial killings.",3,1561469151,KEN
4608444,404,KEN6457,6457,20180906,2018,1,Violence against civilians,Attack,Unidentified Communal Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Narok,Narok South,OlolulungA,Nkoben,-0.9,35.6167,2,Star (Kenya),National,"On 6 Sept 2018, a man was shot with an arrow during a suspected revenge mission in Nkoben area near Maasai Mau forest in Narok county following the killing in the same area on 4 Sept. Tension in the community was high following the incidents.",1,1552576454,KEN
4608799,404,KEN6802,6802,20180905,2018,1,Battles,Armed clash,Gabra Ethnic Militia (Kenya),Pastoralists (Kenya),4,Borana Ethnic Militia (Kenya),Pastoralists (Kenya),4,44,Eastern Africa,Kenya,Marsabit,Saku,Marsabit Central,Marsabit,2.333,37.983,2,Star (Kenya),National,"On 5 Sept 2018, two people were killed following armed clashes between Gabra and Borana pastoralist militia over pasture in Horonder, between Moyale and Marsabit. The first person died during clashes on 5 Sept, while the second passed away the following morning. Three other people were wounded.",2,1552576454,KEN
6030652,404,KEN6451,6451,20180904,2018,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),Pastoralists (Kenya),7,37,Eastern Africa,Kenya,Nakuru,Njoro,Mau Narok,Mau Narok,-0.6,36,2,NTV (Kenya); Kenya Standard,New media-National,"On September 4th, a herder (of an unspecified ethnicity) was killed in the Nkoben area of the Maasai Mau forest (coordinates for Mau Narok used). This killing sparked two days of violence in Narok (see separate entries).",1,1571164379,KEN
5965141,404,KEN6448,6448,20180904,2018,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Nyeri,Nyeri Town,Rware,Nyeri,-0.4167,36.95,3,Bloomberg,International,"On September 4th, drivers were reported to have blocked roads in the area of Mt. Kenya (locations not specified, coordinates for Nyeri town used). This was in protest at the introduction of a (long-delayed) fuel tax.",0,1568134048,KEN
5965142,404,KEN6447,6447,20180904,2018,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Bomet,Bomet East,Nyangores,Bomet,-0.7833,35.35,3,Bloomberg,International,"On September 4th, drivers were reported to have blocked part of the Kisii-Bomet highway (location not specified, coordinates for Bomet used). This was in protest at the introduction of a (long-delayed) fuel tax.",0,1568134049,KEN
4608883,404,KEN6449,6449,20180904,2018,2,Violence against civilians,Attack,Police Forces of Kenya (2013-),,1,Civilians (Kenya),,7,17,Eastern Africa,Kenya,Kericho,Sigowet/Soin,Musaria,Sondu,-0.391,35.0169,1,Kenya Standard,National,"On or before September 4th, off-duty Kenyan police officers demanded bribes from civilians drinking at an illicit brewery in Sondu (Kericho). After detaining several civilians, a crowd formed to release them, and the police fired gunshots to disperse the crowd, wounding a bystander. Senior police are reported to be investigating the incident.",0,1552576454,KEN
6256626,404,KEN6450,6450,20180904,2018,2,Battles,Armed clash,Police Forces of Kenya (2013-),,1,Unidentified Armed Group (Kenya),,3,13,Eastern Africa,Kenya,Nyandarua,Ndaragwa,Ndaragwa,Kanyagia,-0.0866,36.4711,1,Capital FM,National,"On or before September 4th, police killed three men suspected of murdering a local chief, in Kanyagia village (Nyeri county). Police activities against political militias have been stepped up in the area.",3,1572403705,KEN
6769413,404,KEN6444,6444,20180903,2018,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),Journalists (Kenya); Students (Kenya),7,37,Eastern Africa,Kenya,Migori,Suba West,Ragana-Oruba,Migori,-1.0667,34.4667,1,Daily Nation (Kenya); CNN,National-International,"On September 3rd, a journalist and a pregnant University student were abducted in Migori. After being attacked, the journalist escaped the moving car he was in, sustaining serious injuries. The student's body was later found in a forest, having been stabbed multiple times, and likely raped. The personal assistant of Governor Okoth Obado has been arrested for allegdly orchestrating the kidnap and murder. Obado was himself charged with aiding and abetting the murder on September 24th.",1,1580773152,KEN
7212335,404,KEN6436,6436,20180903,2018,2,Riots,Mob violence,Rioters (Kenya),,5,Police Forces of Uganda (1986-),,8,58,Eastern Africa,Kenya,Busia,Budalangi,Sumba Island,Sumba Island,0.1036,33.9139,1,Kenya Standard,National,"On or before September 3rd, Ugandan maritime police pursued Kenyan fisherman to Sumba island (Busia district), after they had allegedly been fishing in Ugandan waters. Upon reaching the island, Kenyan residents and fisherman threw stones at the Ugandan police, who fired shots in the air, before leaving. The residents of the island appealed to the Kenyan government to establish a police post on the island.",0,1600121124,KEN
4609342,404,KEN6437,6437,20180903,2018,2,Battles,Armed clash,Unidentified Armed Group (Kenya),,3,Private Security Forces (Kenya),,8,38,Eastern Africa,Kenya,Homa Bay,Kasipul,South Kasipul,Oyugis,-0.509,34.7358,1,Kenya Standard,National,"On or before September 3rd, armed gangsters raided a petrol station in Oyugis town (Homa Bay district). The two security guards at the station had their hands tied, and an unspecified amount of money was stolen. Two of the robbers were wearing police uniforms and carry AKs, whilst the remaining six were not.",0,1552576455,KEN
4609343,404,KEN6440,6440,20180903,2018,2,Battles,Armed clash,Maasai Ethnic Militia (Kenya),,4,Narok Communal Militia (Kenya),Police Forces of Kenya (2013-),4,44,Eastern Africa,Kenya,Narok,Narok North,Narok Town,Narok,-1.0783,35.8601,1,Kenya News Agency,National,"On or before September 3rd, a militia comprising traders from the Maasai ethnic group attacked traders at Muthurwa market in Narok Town and set fire to the market, following the destruction of Maasai stalls by the local government. The Maasai were said to be armed, whilst the traders they were attacking used machetes to defend themselves. One person (from an unspecified group) was killed, and seven were injured. Police were also attacked once they became involved.",1,1552576455,KEN
4609348,404,KEN6439,6439,20180903,2018,2,Protests,Peaceful protest,Protesters (Kenya),Maasai Ethnic Group (Kenya),6,,,0,60,Eastern Africa,Kenya,Narok,Narok North,Narok Town,Narok,-1.0783,35.8601,1,Kenya News Agency,National,"On or before September 3rd, traders from the Maasai ethnic group demonstated against the demolition of their stalls in Uhuru market by authorities in Narok Town.",0,1552576455,KEN
4609349,404,KEN6445,6445,20180903,2018,1,Riots,Mob violence,Unidentified Armed Group (Kenya),,3,Rioters (Kenya),Vigilante Group (Kenya),5,35,Eastern Africa,Kenya,Murang'a,Kandara,Muruka,Kabati,-0.95,37.1,2,Kenya Standard,National,"On September 3rd, a gang hired to evict a family (as part of a land dispute) were attacked by vigilantes, who killed one gang member. The incident took place at Kagumo-ini village (Muranga, coordinates for Kabati used).",1,1552576455,KEN
4609361,404,KEN6446,6446,20180903,2018,2,Riots,Violent demonstration,Rioters (Kenya),,5,Police Forces of Kenya (2013-),,1,15,Eastern Africa,Kenya,Kiambu,Kabete,Gitaru,Gitaru,-1.2333,36.6833,1,Kenya Standard,National,"On September 4th, around 1,000 residents of Kiambu (Mbeere South) marched to Gitaru power station in protest at the lack of adequate water availability (which they attributed to KenGen's dam-building activities). The protesters blockaded two roads in the area, damaged railings, and set fire to tires. Police prevented them from entering the power station itself.",0,1552576455,KEN
4609367,404,KEN6438,6438,20180903,2018,1,Riots,Violent demonstration,Rioters (Kenya),Taxi Drivers (Kenya),5,,,0,50,Eastern Africa,Kenya,Nakuru,Nakuru Town East,Kivumbini,Nakuru,-0.3072,36.0723,1,Kenya Standard,National,"On September 3rd, drivers of taxis, matatus and boda bodas barricaded roads in Nakuru town, in protest at the increase in fuel tax which came into effect that day.",0,1552576455,KEN
5273943,404,KEN6442,6442,20180903,2018,2,Violence against civilians,Attack,Military Forces of Kenya (2013-),,1,Civilians (Kenya),Pastoralists (Kenya),7,17,Eastern Africa,Kenya,Garissa,Ijara,Ijara,Boni National Reserve,-1.5394,41.3314,2,Daily Nation (Kenya),National,"On or before September 3rd, herders grazing their cattle in Boni Forest (Garissa county) were reportedly detained and beaten by the Kenyan military. At least eight herders were beaten, some seriously, and they have been separated from their cattle. The KDF denied that it was conducted any operations in the area.",0,1561469151,KEN
4609368,404,KEN6443,6443,20180903,2018,1,Riots,Violent demonstration,Rioters (Kenya),,5,,,0,50,Eastern Africa,Kenya,Makueni,Makueni,Wote,Wote,-1.7808,37.6288,2,Kenya Standard,National,"On September 3rd, around 120 youth from Makueni county blocked the Machakos-Wote road in protests at unpaid wages for their work in upgrading work in the county (coordinates for Wote used).",0,1552576455,KEN
6120149,404,KEN6441,6441,20180903,2018,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Kiambu,Limuru,Ngecha,Ngecha,-1.17,36.6689,1,NTV (Kenya),New media,"On September 3rd, residents of Ngecha village (Kiambu county) demonstrated against a local gang known as the 'Gaza Boys'.",0,1571164633,KEN
4610472,404,KEN6800,6800,20180830,2018,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Mombasa,Mvita,Tononoka,Mombasa,-4.05,39.6667,1,Star (Kenya),National,"On 30 Aug 2018, a group of activists held a peaceful protest in Mombasa over the disappearance of a local youth. They also raised concerns over the rising number of forced disappearances in the region.",0,1552576459,KEN
4610508,404,KEN6801,6801,20180830,2018,1,Riots,Mob violence,Rioters (Kenya),Marakwet Ethnic Militia (Kenya); Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Elgeyo-Marakwet,Marakwet East,Sambirir,Kapyego,1.1465,35.4789,1,Star (Kenya),National,"On 30 Aug 2018, local clan members torched 14 houses in Kapyego, Marakwet East as an act of revenge towards the relatives of the man suspected to have shot dead an area acting chief. The chief had been shot dead by herders on suspicion he was a cattle thief.",0,1552576459,KEN
4610582,404,KEN6435,6435,20180829,2018,1,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Kenya (2013-),,1,Unidentified Armed Group (Kenya),,3,13,Eastern Africa,Kenya,Lamu,Lamu East,Kiunga,Kiunga,-1.741,41.492,2,AFP,International,"On August 29th, five Kenyan soldiers were killed and ten wounded when their vehicle hit a landmine on the road between Kiunga and Sankuri (Lamu, coordinates for Kiunga used). It was not clear who had planted the device, though a pro-Al Shabaab radio station in Somalia subsequently claimed that Al Shabaab had killed at least 20 Kenyan soldiers in an (unverified) attack in the area of Lamu, which was reported to be an ambush. Until further information comes to light, this has been coded as a single event of remote violence by an unknown group, killing five.",5,1552576459,KEN
4611013,404,KEN6433,6433,20180828,2018,1,Strategic developments,Arrests,Police Forces of Kenya (2013-),,1,Civilians (Kenya),Judges (Kenya),7,17,Eastern Africa,Kenya,Nairobi,Starehe,Nairobi Central,Nairobi,-1.283,36.817,1,AP,International,"Arrests: On August 28th, the Deputy Chief Justice of Kenya - Philomena Mwilu - was arrested on corruption and tax evasion charges, and released on bail. The move follows tensions between the presidency and the judiciary regarding the elections in 2017.",0,1552576459,KEN
4611022,404,KEN6799,6799,20180828,2018,2,Violence against civilians,Attack,Police Forces of Kenya (2013-),,1,Civilians (Kenya),Prisoners (Kenya),7,17,Eastern Africa,Kenya,Nairobi,Westlands,Karura,Gigiri,-1.2326,36.8153,1,Star (Kenya),National,"Between approximately 23 Aug and 6 Sept 2018, a suspect in the attempted murder of a former Garissa Finance executive claimed he had been tortured in custody by the police (where he had been for 15 days) and subjected to inhumane conditions while in Gigiri police station. The detainee is allegedly in need of medical attention.",0,1552576459,KEN
4611024,404,KEN6434,6434,20180828,2018,1,Riots,Violent demonstration,Rioters (Kenya),,5,,,0,50,Eastern Africa,Kenya,Makueni,Makueni,Kasikeu,Emali,-2.0807,37.4726,2,Kenya Standard,National,"On August 28th, protestors barricaded the road between Emali and Wote (Makueni sub-county, coordinates for Emali used). The demonstrators were angry about the substandard condition of the road, and the failure of the three MPs of the region to address their concerns.",0,1552576459,KEN
4611102,404,KEN6428,6428,20180827,2018,2,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Bomet,Bomet Central,Chemaner,Chepkositonik,-0.7333,35.3667,1,Kenya Standard,National,"On or before August 27th, around 300 protesters gathered in Chepkositonik (Bomet County) to demonstrate against a poor quality bridge that had been built by the government in the village, and an alleged misappropriation of funds surrounding the construction project.",0,1552576459,KEN
4611104,404,KEN6431,6431,20180827,2018,2,Strategic developments,Arrests,Police Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Garissa,Ijara,Ijara,Ijara,-1.5952,40.5144,2,Kenya News Agency,National,"Arrests: On or before August 27th, counter-terror police arrested seven individuals suspected of being affiliated to Al Shabaab, in Ijara sub-county (Garissa county). Three of the suspects were later released.",0,1552576459,KEN
5273940,404,KEN6430,6430,20180827,2018,1,Riots,Mob violence,Rioters (Kenya),Government of Kenya (2013-),5,Rioters (Kenya),,5,55,Eastern Africa,Kenya,Murang'a,Kiharu,Township,Muranga,-0.7166,37.15,2,Daily Nation (Kenya),National,"On August 27th, two groups clashed at the water plant in Muranga (coordinates for Muranga county used), with one group damaging the water supply at the plant. The dispute appears to centre around a grudge between the governor of Muranga County and the outgoing chairman of the water plant.",0,1561469151,KEN
5273953,404,KEN6456,6456,20180827,2018,2,Violence against civilians,Attack,Police Forces of Kenya (2013-),,1,Civilians (Kenya),,7,17,Eastern Africa,Kenya,Nakuru,Nakuru Town East,Kivumbini,Nakuru,-0.3072,36.0723,2,Kenya Standard,National,"On August 27th or 28th, a police officer killed a suspected drug dealer, who had been arrested and taken to the police station, before being shot in the head (note that his death took place on Moses Mudavadi road, and that the source does not specify the circumstances). The police officer in question has been arrested in connection with the killing.",1,1561469151,KEN
5919348,404,KEN6429,6429,20180827,2018,1,Protests,Peaceful protest,Protesters (Kenya),Health Workers (Kenya),6,,,0,60,Eastern Africa,Kenya,Kilifi,Malindi,Shella,Malindi,-3.22,40.12,1,Daily Nation (Kenya),National,"On August 27th, angry residents stormed the hospital in Malindi sub-county following the death of a man involved in a vehicle accident to protest alleged negligence on the part of the medical staff of the hospital. The staff denied.",0,1567465415,KEN
6120134,404,KEN6432,6432,20180827,2018,2,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Samburu,Samburu East,Kiambere,Kiambere,0.7833,37.8333,2,NTV (Kenya),New media,"On or before August 27th, protestors in Kiambere (Embu County, approximate coordinates used) demonstrated against KenGen's failure to supply the area with clean drinking water, and electricity.",0,1571164633,KEN
4611502,404,KEN6426,6426,20180826,2018,2,Battles,Armed clash,Police Forces of Kenya (2013-),,1,Unidentified Armed Group (Kenya),,3,13,Eastern Africa,Kenya,Nairobi,Embakasi North,Dandora Area Ii,Dandora,-1.25,36.9,1,Kenya Standard,National,"On or before August 26th, police killed five gang members in the Dandora area of Nairobi. The police ambushed the gang members following a tip-off, and seized weapons and cannabis.",5,1552576460,KEN
4611503,404,KEN6427,6427,20180826,2018,2,Battles,Armed clash,Police Forces of Kenya (2013-),,1,Unidentified Armed Group (Kenya),,3,13,Eastern Africa,Kenya,Nairobi,Ruaraka,Nairobi Central,Lucky Summer Neighbourhood,-1.2393,36.8924,1,Kenya Standard,National,"On or before August 26th, police killed a gang member in the Lucky Summer neighbourhood of Nairobi, following a failed robbery attempt on a matutu. Three gang members escaped.",1,1552576460,KEN
4611516,404,KEN6798,6798,20180826,2018,1,Violence against civilians,Attack,Police Forces of Kenya (2013-),,1,Civilians (Kenya),Labour Group (Kenya),7,17,Eastern Africa,Kenya,Bomet,Bomet East,Nyangores,Bomet,-0.7833,35.35,1,Star (Kenya),National,"On 26 Aug 2018, a matatu driver was wounded in Bomet after a police officer allegedly knocked out his teeth for refusing to accept a bribe.",0,1552576460,KEN
6342314,404,KEN6424,6424,20180824,2018,1,Strategic developments,Looting/property destruction,Al Shabaab,,2,,,0,20,Eastern Africa,Kenya,Lamu,Lamu West,Shella,Lamu,-2.2717,40.902,1,Local Source,Subnational,"Property destruction: on August 24th, and according to an Al Shabaab commander, the group destroyed power stations in Lamu town and Tana River town (for the latter, the location of Hola has been used). There has been no confirmation of this claim in other sources.",0,1574110421,KEN
6342315,404,KEN6425,6425,20180824,2018,1,Strategic developments,Looting/property destruction,Al Shabaab,,2,,,0,20,Eastern Africa,Kenya,Tana River,Galole,Chewani,Hola,-1.5036,40.0333,2,Local Source,Subnational,"Property destruction: on August 24th, and according to an Al Shabaab commander, the group destroyed power stations in Lamu town and Tana River town (for the latter, the location of Hola has been used). There has been no confirmation of this claim in other sources.",0,1574110421,KEN
6229408,404,KEN6423,6423,20180823,2018,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Nairobi,Starehe,Nairobi Central,Nairobi,-1.283,36.817,1,Daily Nation (Kenya); BBC News,National-International,"On August 23rd, dozens of protestors gathered in Nairobi's Uhuru park, demanding the release of Ugandan MP Bobi Wine, who is in detention in Kampala.",0,1572403608,KEN
